Price;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Guests Included;Extra People;Minimum Nights;Maximum Nights;Availability 90;Availability 365;Room_type_Private room;Room_type_Shared room;Bed_type_Airbed;Bed_type_Couch;Bed_type_Futon;Bed_type_Pull-out Sofa;Bed_type_Real Bed
28.0;7.0;1;2.0;1.0;1.0;1;0;3;1125;89;364;1;0;0;0;0;0;1
99.0;16.0;4;1.0;1.0;2.0;4;0;1;365;66;341;0;0;0;0;0;0;1
80.0;1.0;6;1.0;2.0;4.0;4;15;3;31;8;248;0;0;0;0;0;0;1
74.0;1.0;3;1.0;1.0;1.0;2;10;2;1125;0;0;1;0;0;0;0;0;1
55.0;5.0;4;1.0;1.0;1.0;1;10;2;360;52;327;0;0;0;0;0;0;1
115.0;1.0;6;2.0;2.0;3.0;4;0;2;1125;34;120;0;0;0;0;0;0;1
110.0;1.0;5;1.0;3.0;4.0;3;0;4;1125;32;307;0;0;0;0;0;0;1
140.0;1.0;4;2.0;2.0;4.0;1;0;2;1125;57;57;0;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;37;312;1;0;0;0;0;0;1
16.0;1.0;1;1.0;1.0;1.0;1;8;1;30;67;342;1;0;0;0;0;0;1
20.0;3.0;1;1.5;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
120.0;1.0;6;2.0;2.0;4.0;1;0;2;1125;66;341;0;0;0;0;0;0;1
65.0;1.0;2;2.0;1.0;1.0;1;0;1;1125;41;131;1;0;0;0;0;0;1
118.0;11.0;6;1.0;2.0;3.0;2;10;1;1125;31;306;0;0;0;0;0;0;1
85.0;8.0;5;2.0;2.0;3.0;2;15;2;180;16;220;0;0;0;0;0;0;1
68.0;1.0;4;1.0;1.0;1.0;2;10;2;1125;53;143;0;0;0;0;0;0;1
10.0;1.0;2;1.0;1.0;1.0;1;5;1;8;50;160;1;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;1.0;1;0;5;15;12;261;0;0;0;0;0;0;1
75.0;2.0;3;1.0;1.0;2.0;1;0;2;1125;15;282;0;0;0;0;0;0;1
16.0;2.0;4;1.0;1.0;2.0;1;7;1;1125;6;6;1;0;0;0;0;0;1
55.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;50;322;0;0;0;0;0;0;1
30.0;5.0;2;2.0;1.0;1.0;1;15;1;1125;23;262;1;0;0;0;0;0;1
85.0;3.0;4;1.0;1.0;2.0;1;0;4;10;0;21;0;0;0;0;0;0;1
84.0;4.0;3;2.0;2.0;2.0;2;10;6;999;42;302;0;0;0;0;0;0;1
20.0;3.0;2;1.0;1.0;2.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
35.0;1.0;2;1.0;2.0;1.0;1;0;2;14;0;0;0;0;0;0;0;1;0
70.0;2.0;6;1.0;2.0;4.0;4;10;2;365;0;265;0;0;0;0;0;0;1
75.0;8.0;4;1.0;1.0;2.0;1;0;1;10;52;319;0;0;0;0;0;0;1
49.0;1.0;1;0.0;1.0;1.0;1;15;2;1125;77;352;1;0;0;0;0;0;1
23.0;2.0;2;1.0;1.0;1.0;1;10;3;1125;72;72;1;0;0;0;0;0;1
65.0;1.0;2;1.0;1.0;1.0;1;10;1;1125;51;141;0;0;0;0;0;0;1
195.0;1.0;4;2.0;2.0;2.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
75.0;7.0;3;1.0;1.0;2.0;2;12;2;1125;52;323;0;0;0;0;0;1;0
285.0;68.0;6;2.0;3.0;4.0;1;0;30;1125;53;53;0;0;0;0;0;0;1
40.0;2.0;2;1.0;1.0;1.0;1;0;2;1125;20;243;0;0;0;0;0;0;1
15.0;5.0;2;2.5;1.0;1.0;1;10;2;1125;83;86;1;0;0;0;0;0;1
50.0;4.0;4;1.0;1.0;1.0;2;12;2;365;10;108;0;0;0;0;0;0;1
49.0;2.0;2;1.0;1.0;1.0;1;0;2;1125;40;315;0;0;0;0;0;0;1
140.0;4.0;3;2.0;2.0;2.0;1;0;2;1125;53;328;0;0;0;0;0;0;1
27.0;1.0;1;1.0;1.0;1.0;1;0;2;1125;55;55;1;0;0;0;0;0;1
135.0;164.0;2;1.0;0.0;1.0;1;0;2;1125;14;282;0;0;0;0;0;0;1
50.0;3.0;4;1.0;1.0;2.0;5;20;2;35;41;194;0;0;0;0;0;0;1
43.0;1.0;3;1.0;1.0;1.0;1;0;1;1125;67;342;0;0;0;0;0;0;1
130.0;164.0;3;1.0;0.0;3.0;2;20;2;1125;70;345;0;0;0;0;0;0;1
210.0;1.0;8;2.0;4.0;4.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;2.0;1;0;3;1125;0;245;1;0;0;0;0;0;1
15.0;114.0;1;2.0;1.0;1.0;1;0;10;1125;0;250;1;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;0;219;1;0;0;0;0;0;1
75.0;1.0;2;1.0;1.0;1.0;1;0;2;5;38;240;1;0;0;0;0;0;1
89.0;39.0;4;1.0;1.0;3.0;1;0;1;1125;46;228;0;0;0;0;0;0;1
35.0;1.0;2;1.0;1.0;1.0;1;0;3;15;0;5;1;0;0;0;0;0;1
82.0;51.0;4;1.0;1.0;1.0;2;11;4;365;23;240;0;0;0;0;0;0;1
75.0;10.0;4;1.0;1.0;2.0;2;10;3;30;11;100;0;0;0;0;0;0;1
33.0;3.0;2;1.0;1.0;1.0;1;0;1;1125;45;135;1;0;0;0;0;0;1
150.0;164.0;6;2.0;2.0;4.0;2;10;2;1125;0;221;0;0;0;0;0;0;1
43.0;4.0;2;1.0;1.0;1.0;1;0;7;1125;67;99;1;0;0;0;0;0;1
22.0;1.0;1;1.0;1.0;1.0;1;20;1;1125;26;279;1;0;0;0;0;0;1
22.0;2.0;1;1.0;1.0;1.0;1;0;1;1125;44;44;1;0;0;0;0;0;1
20.0;3.0;1;1.0;1.0;1.0;1;0;1;1125;36;311;1;0;0;0;0;0;1
97.0;2.0;4;1.0;2.0;2.0;1;20;2;14;31;121;0;0;0;0;0;0;1
65.0;1.0;4;1.5;0.0;2.0;2;10;1;1125;40;95;0;0;0;0;0;0;1
45.0;1.0;4;1.0;1.0;2.0;2;10;2;1125;9;44;0;0;0;0;0;0;1
80.0;4.0;4;1.0;1.0;1.0;1;0;3;1125;74;349;0;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;2.0;3;8;3;100;9;13;0;0;0;0;0;0;1
30.0;6.0;2;2.0;1.0;1.0;1;0;1;1125;80;355;1;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
15.0;1.0;1;0.5;1.0;1.0;1;0;2;20;2;2;1;0;0;0;0;0;1
60.0;4.0;4;1.0;1.0;2.0;2;13;2;1125;0;0;0;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;2;20;2;1125;8;35;1;0;0;0;0;0;1
120.0;4.0;4;1.0;1.0;2.0;1;10;3;1125;61;336;0;0;0;0;0;0;1
99.0;16.0;4;1.0;1.0;2.0;4;0;1;365;57;332;0;0;0;0;0;0;1
65.0;2.0;3;1.0;0.0;1.0;2;20;4;1125;38;296;0;0;0;0;0;0;1
65.0;1.0;4;1.0;1.0;2.0;2;10;2;30;3;278;0;0;0;0;0;0;1
25.0;1.0;2;0.5;1.0;1.0;1;0;1;1125;4;94;1;0;0;0;0;0;1
85.0;1.0;4;1.0;1.0;2.0;1;20;2;1125;44;302;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;28;28;0;0;0;0;0;0;1
140.0;2.0;4;2.0;2.0;3.0;1;0;3;1125;23;86;0;0;0;0;0;0;1
36.0;1.0;2;1.0;1.0;1.0;1;10;1;40;31;112;1;0;0;0;0;0;1
30.0;3.0;2;1.5;1.0;1.0;1;15;1;54;2;221;1;0;0;0;0;0;1
60.0;1.0;4;1.0;3.0;3.0;1;0;2;1125;18;108;0;0;0;0;0;0;1
25.0;3.0;4;1.0;1.0;1.0;1;15;1;1125;90;180;1;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
74.0;3.0;2;1.0;1.0;1.0;1;0;1;5;70;345;0;0;0;0;0;0;1
27.0;1.0;1;1.0;1.0;1.0;1;0;1;24;0;0;1;0;0;0;0;0;1
30.0;8.0;2;1.0;1.0;1.0;1;10;1;1125;31;306;1;0;0;0;0;0;1
53.0;1.0;2;1.0;2.0;1.0;1;0;1;1125;11;286;0;0;0;0;0;0;1
25.0;2.0;2;1.0;1.0;1.0;1;7;1;1125;89;364;1;0;0;0;0;0;1
67.0;1.0;2;1.0;1.0;1.0;1;0;1;7;86;361;1;0;0;0;0;0;1
68.0;1.0;5;2.0;3.0;3.0;1;0;1;1125;15;15;0;0;0;0;0;0;1
66.0;10.0;7;1.0;2.0;2.0;4;17;2;1125;58;251;0;0;0;0;0;0;1
75.0;1.0;4;1.0;1.0;2.0;3;15;1;18;40;210;0;0;0;0;0;0;1
44.0;9.0;2;1.0;0.0;1.0;1;0;5;1125;3;274;0;0;0;0;0;0;1
90.0;2.0;6;1.0;2.0;3.0;4;20;3;1000;13;217;0;0;0;0;0;0;1
95.0;11.0;5;1.0;2.0;3.0;3;20;2;1125;49;107;0;0;0;0;0;0;1
25.0;1.0;1;2.0;1.0;1.0;1;0;7;365;0;0;1;0;0;0;0;0;1
50.0;36.0;6;1.0;1.0;4.0;1;0;4;1125;48;210;0;0;0;0;0;0;1
85.0;1.0;5;1.0;2.0;2.0;4;15;2;1125;20;101;0;0;0;0;0;0;1
20.0;3.0;1;1.0;1.0;2.0;1;18;1;1125;36;127;1;0;0;0;0;0;1
150.0;142.0;4;1.0;1.0;1.0;2;17;3;1125;21;193;0;0;0;0;0;0;1
85.0;1.0;4;1.0;1.0;2.0;1;0;1;1125;42;314;0;0;0;0;0;0;1
50.0;1.0;3;1.0;1.0;2.0;1;0;3;1125;6;6;0;0;0;0;0;0;1
100.0;1.0;6;1.0;3.0;4.0;4;15;5;1125;70;295;0;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;7;1;365;71;343;1;0;0;0;0;0;1
20.0;17.0;8;1.0;1.0;1.0;1;20;1;1125;89;364;0;1;0;0;0;0;1
88.0;2.0;2;1.0;1.0;1.0;2;8;2;1125;53;328;0;0;0;0;0;0;1
45.0;18.0;4;1.0;1.0;2.0;1;0;7;1125;6;184;0;0;0;0;0;0;1
35.0;2.0;2;2.0;1.0;1.0;1;10;1;1125;0;0;1;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;22;22;1;0;0;0;0;0;1
120.0;1.0;3;1.5;3.0;3.0;1;0;15;1125;24;24;0;0;0;0;0;0;1
99.0;2.0;2;1.0;1.0;1.0;1;15;3;7;88;88;0;0;0;0;0;0;1
34.0;2.0;2;1.0;1.0;1.0;1;10;5;10;53;53;1;0;0;0;0;0;1
80.0;10.0;6;2.5;2.0;4.0;1;0;1;15;29;224;0;0;0;0;0;1;0
20.0;1.0;1;1.0;1.0;1.0;1;0;2;1125;74;349;1;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;20;365;70;345;0;0;0;0;0;0;1
85.0;1.0;4;1.0;2.0;4.0;1;0;4;1125;66;313;0;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;41;42;1;0;0;0;0;0;1
15.0;1.0;2;2.0;1.0;1.0;1;15;1;7;13;57;1;0;0;0;0;0;1
42.0;5.0;4;1.0;2.0;2.0;1;0;2;1125;62;272;0;0;0;0;0;1;0
299.0;207.0;4;1.0;1.0;1.0;1;0;4;1125;0;0;0;0;0;0;0;0;1
23.0;1.0;2;1.0;1.0;1.0;1;5;1;1125;59;325;1;0;0;0;0;0;1
45.0;3.0;2;1.5;1.0;1.0;1;5;1;30;16;16;1;0;0;0;0;0;1
79.0;3.0;4;1.0;1.0;2.0;1;0;2;1125;15;230;0;0;0;0;0;0;1
75.0;6.0;4;1.0;1.0;2.0;2;5;1;1125;24;108;0;0;0;0;0;0;1
55.0;3.0;4;1.0;1.0;2.0;2;10;5;31;24;106;0;0;0;0;0;0;1
30.0;3.0;1;1.5;1.0;1.0;1;0;2;1125;37;312;1;0;0;0;0;0;1
23.0;1.0;1;1.0;1.0;1.0;1;18;1;1125;18;293;1;0;0;0;0;0;1
30.0;2.0;2;1.0;1.0;2.0;1;0;3;1125;6;281;1;0;0;0;0;0;1
23.0;2.0;1;1.0;1.0;1.0;1;0;5;30;0;0;1;0;0;0;0;0;1
35.0;9.0;2;2.0;1.0;1.0;1;0;2;365;40;225;1;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;40;93;0;0;0;0;0;0;1
200.0;1.0;4;2.0;2.0;2.0;1;0;2;10;28;28;1;0;0;0;0;0;1
22.0;1.0;2;1.0;1.0;1.0;1;10;2;1125;54;173;1;0;0;0;0;0;1
78.0;1.0;3;1.0;1.0;2.0;2;20;2;1125;40;61;1;0;0;0;0;0;1
40.0;2.0;2;1.5;1.0;1.0;1;9;5;31;63;134;1;0;0;0;0;0;1
35.0;3.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
49.0;4.0;3;1.0;1.0;2.0;1;10;3;1125;71;346;0;0;0;0;0;0;1
51.0;1.0;4;1.0;1.0;2.0;2;15;2;1125;19;275;0;0;0;0;0;0;1
36.0;3.0;3;1.0;1.0;1.0;2;10;1;1125;15;238;1;0;0;0;0;0;1
182.0;1.0;4;2.0;2.0;3.0;1;0;1;1125;0;188;0;0;0;0;0;0;1
45.0;3.0;3;1.0;2.0;3.0;2;5;4;365;11;164;0;0;0;0;0;0;1
50.0;14.0;2;1.0;0.0;1.0;1;0;2;1125;55;56;0;0;0;0;0;0;1
100.0;207.0;5;1.0;1.0;2.0;1;0;2;1125;2;2;0;0;0;0;0;0;1
50.0;1.0;5;1.0;2.0;3.0;5;10;2;1125;70;161;0;0;0;0;0;0;1
25.0;1.0;2;1.0;1.0;1.0;1;5;1;1125;0;0;1;0;0;0;0;0;1
36.0;15.0;2;1.0;1.0;1.0;2;0;1;20;32;301;0;0;0;0;0;0;1
80.0;1.0;5;1.0;2.0;3.0;4;15;2;1125;41;131;0;0;0;0;0;0;1
58.0;2.0;2;1.0;1.0;1.0;1;0;1;1125;43;71;1;0;0;0;0;0;1
50.0;4.0;2;1.0;0.0;1.0;1;0;3;360;38;144;0;0;0;0;0;0;1
23.0;1.0;1;1.0;1.0;1.0;1;0;2;1125;0;0;1;0;0;0;0;0;1
22.0;2.0;1;1.5;1.0;1.0;1;0;3;6;2;2;1;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;1.0;2;10;3;1125;52;143;0;0;0;0;0;0;1
60.0;4.0;2;1.0;0.0;1.0;2;15;2;30;32;119;0;0;0;0;0;0;1
130.0;2.0;4;1.0;2.0;2.0;4;0;2;1125;5;12;0;0;0;0;0;0;1
90.0;1.0;4;1.0;1.0;2.0;3;0;2;1125;0;0;0;0;0;0;0;0;1
60.0;1.0;3;1.0;1.0;1.0;2;15;4;30;15;231;0;0;0;0;0;0;1
75.0;1.0;3;1.0;1.0;2.0;2;15;2;60;72;72;0;0;0;0;0;0;1
30.0;1.0;1;2.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
50.0;15.0;2;1.0;1.0;1.0;1;15;1;1125;0;157;1;0;0;0;0;0;1
17.0;1.0;1;1.0;1.0;1.0;1;0;1;30;90;365;1;0;0;0;0;0;1
35.0;1.0;2;1.0;1.0;2.0;1;0;2;4;33;33;1;0;0;0;0;0;1
75.0;1.0;4;2.0;2.0;2.0;1;0;2;1125;5;5;0;0;0;0;0;0;1
42.0;14.0;2;1.0;0.0;1.0;1;0;21;1125;3;93;0;0;0;0;0;1;0
21.0;2.0;2;0.5;1.0;2.0;1;6;2;1125;84;359;1;0;0;0;0;0;1
70.0;15.0;2;1.0;1.0;1.0;1;0;3;1125;41;41;0;0;0;0;0;0;1
100.0;7.0;6;1.0;2.0;3.0;1;0;5;1125;0;0;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;1;0;2;15;0;0;0;0;0;0;0;1;0
39.0;1.0;2;1.0;1.0;1.0;1;0;15;360;4;244;0;0;0;0;0;0;1
52.0;2.0;3;1.0;1.0;1.0;2;10;1;1125;25;152;0;0;0;0;0;0;1
35.0;1.0;1;1.0;1.0;1.0;1;0;7;1125;0;0;1;0;0;0;0;0;1
120.0;1.0;8;2.0;4.0;5.0;6;10;5;90;32;300;0;0;0;0;0;0;1
46.0;1.0;2;1.0;1.0;1.0;1;10;1;1125;90;365;1;0;0;0;0;0;1
40.0;2.0;2;1.0;1.0;2.0;1;15;2;1128;43;117;1;0;0;0;0;0;1
50.0;20.0;4;1.0;0.0;2.0;2;8;3;90;52;327;0;0;0;0;0;0;1
50.0;1.0;2;2.0;1.0;2.0;1;0;2;1125;90;365;1;0;0;0;0;0;1
45.0;4.0;2;1.0;0.0;1.0;1;10;2;330;22;268;0;0;0;0;0;0;1
85.0;207.0;4;1.0;2.0;3.0;2;15;2;1125;0;0;0;0;0;0;0;0;1
40.0;1.0;4;1.0;2.0;2.0;2;10;2;7;9;9;1;0;0;0;0;0;1
30.0;7.0;2;1.0;1.0;1.0;1;10;1;1125;27;302;1;0;0;0;0;0;1
45.0;6.0;5;1.0;1.0;4.0;1;19;1;1125;87;362;1;0;0;0;0;0;1
70.0;2.0;4;1.0;2.0;2.0;2;15;3;14;75;254;0;0;0;0;0;0;1
130.0;11.0;4;2.0;1.0;2.0;1;0;3;330;35;304;0;0;0;0;0;0;1
42.0;6.0;2;3.0;1.0;1.0;2;15;1;1125;76;345;1;0;0;0;0;0;1
60.0;11.0;2;2.0;1.0;1.0;2;15;2;1125;41;311;0;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;0;1;2;0;0;0;0;0;0;0;0;1
68.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;0;74;1;0;0;0;0;0;1
73.0;16.0;2;1.0;1.0;1.0;1;0;2;22;35;294;0;0;0;0;0;0;1
55.0;1.0;4;1.0;3.0;3.0;1;0;10;1125;30;37;0;0;0;0;0;0;1
90.0;13.0;6;1.0;0.0;5.0;1;0;2;10;16;16;0;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;2;30;90;365;1;0;0;0;0;0;1
65.0;1.0;6;1.0;3.0;4.0;5;8;1;1125;54;285;0;0;0;0;0;0;1
90.0;5.0;2;1.0;1.0;1.0;1;0;2;1125;41;296;1;0;0;0;0;0;1
120.0;15.0;6;2.0;2.0;3.0;4;20;3;1125;15;135;0;0;0;0;0;0;1
44.0;9.0;4;2.0;1.0;1.0;2;12;2;1125;32;32;0;0;0;0;0;0;1
20.0;3.0;1;1.0;1.0;1.0;2;15;1;1125;0;0;1;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;1;10;26;26;1;0;0;0;0;0;1
90.0;1.0;3;1.0;1.0;3.0;1;0;2;1125;89;364;0;0;0;0;0;0;1
21.0;3.0;1;1.0;1.0;1.0;1;0;3;1125;71;161;1;0;0;0;0;0;1
89.0;1.0;2;1.0;1.0;1.0;1;10;3;30;0;0;1;0;0;0;0;0;1
125.0;1.0;4;2.0;2.0;3.0;1;0;2;30;48;263;0;0;0;0;0;0;1
80.0;16.0;2;1.0;0.0;1.0;1;0;2;1125;30;259;0;0;0;0;0;0;1
94.0;4.0;8;2.0;1.0;6.0;2;11;6;365;34;309;0;0;0;0;0;0;1
65.0;15.0;2;1.0;0.0;1.0;2;10;1;1125;7;282;0;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;1.0;1;0;4;1125;2;2;0;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;0;0;1;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;1;3;82;357;1;0;0;0;0;0;1
283.0;1.0;4;2.0;1.0;2.0;1;0;7;1125;0;63;0;0;0;0;0;0;1
74.0;9.0;3;1.0;2.0;3.0;2;15;5;1125;29;70;0;0;0;0;0;0;1
55.0;1.0;4;1.0;2.0;2.0;2;20;3;1125;44;154;0;0;0;0;0;0;1
65.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;10;222;0;0;0;0;0;0;1
120.0;1.0;5;1.0;4.0;4.0;5;0;2;1125;33;124;0;0;0;0;0;0;1
70.0;10.0;3;1.0;1.0;1.0;1;0;1;365;54;327;0;0;0;0;0;0;1
50.0;46.0;4;1.0;1.0;1.0;1;0;1;1125;43;318;0;0;0;0;0;0;1
160.0;142.0;6;3.0;4.0;4.0;2;0;3;1125;19;147;0;0;0;0;0;0;1
10.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
62.0;1.0;2;1.0;1.0;1.0;3;0;2;30;59;334;0;0;0;0;0;0;1
104.0;4.0;9;1.0;3.0;7.0;1;0;1;1125;21;126;0;0;0;0;0;0;1
36.0;2.0;2;1.0;1.0;1.0;1;0;2;1125;85;175;1;0;0;0;0;0;1
18.0;1.0;2;1.0;1.0;2.0;2;5;1;1125;43;43;1;0;0;0;0;0;1
35.0;2.0;2;1.0;1.0;1.0;1;13;1;7;0;0;1;0;0;0;0;0;1
48.0;1.0;2;1.0;1.0;1.0;1;0;3;10;68;68;0;0;0;0;0;0;1
70.0;1.0;4;1.0;1.0;2.0;1;0;30;180;32;307;0;0;0;0;0;0;1
21.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
23.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;89;364;1;0;0;0;0;0;1
80.0;1.0;3;1.0;1.0;3.0;2;15;2;1125;44;66;0;0;0;0;0;0;1
60.0;2.0;5;1.0;2.0;2.0;4;18;3;1125;43;318;0;0;0;0;0;0;1
55.0;1.0;2;1.0;1.0;1.0;1;0;5;1125;9;250;0;0;0;0;0;0;1
195.0;1.0;9;3.0;4.0;7.0;1;0;2;1125;43;309;0;0;0;0;0;0;1
70.0;3.0;3;1.0;1.0;2.0;1;0;2;1125;46;128;0;0;0;0;0;0;1
18.0;1.0;2;1.0;1.0;2.0;1;7;2;30;1;244;1;0;0;0;0;0;1
64.0;1.0;3;1.0;1.0;2.0;2;15;1;1125;11;11;0;0;0;0;0;0;1
189.0;1.0;4;2.0;2.0;2.0;1;0;1;1125;82;172;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
130.0;15.0;6;2.0;2.0;2.0;4;20;3;1125;26;188;0;0;0;0;0;0;1
85.0;1.0;6;2.0;2.0;3.0;4;10;4;1125;7;252;0;0;0;0;0;0;1
45.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;88;363;1;0;0;0;0;0;1
70.0;1.0;4;2.0;2.0;3.0;2;10;2;1125;55;56;0;0;0;0;0;0;1
69.0;2.0;2;1.0;0.0;1.0;1;0;2;360;15;220;0;0;0;0;0;0;1
120.0;2.0;6;2.0;2.0;3.0;4;15;2;1125;14;94;0;0;0;0;0;0;1
59.0;8.0;5;1.0;1.0;3.0;1;0;1;1125;55;192;0;0;0;0;0;0;1
122.0;1.0;3;1.0;1.0;2.0;1;0;2;1125;25;25;0;0;0;0;0;0;1
39.0;68.0;4;1.0;2.0;2.0;2;10;1;1125;58;333;0;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;2.0;1;0;4;1125;0;230;0;0;0;0;0;0;1
15.0;2.0;2;1.0;1.0;1.0;1;6;2;1125;49;49;0;1;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;2;0;2;1125;72;72;1;0;0;0;0;0;1
50.0;26.0;2;1.0;0.0;2.0;1;0;2;1125;41;311;0;0;0;0;0;0;1
57.0;3.0;2;1.0;1.0;2.0;1;18;2;180;49;324;0;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;61;152;1;0;0;0;0;0;1
42.0;1.0;2;2.0;1.0;1.0;1;10;3;1125;55;145;1;0;0;0;0;0;1
30.0;4.0;4;1.0;1.0;2.0;1;0;2;1125;2;2;0;0;0;0;0;0;1
30.0;3.0;2;1.0;0.0;1.0;2;0;2;27;70;345;0;0;0;0;0;0;1
35.0;2.0;2;2.0;1.0;1.0;2;10;1;3;84;84;1;0;0;0;0;0;1
33.0;4.0;1;0.0;1.0;1.0;1;0;2;200;90;365;1;0;0;0;0;0;1
42.0;2.0;2;1.0;1.0;2.0;1;0;10;90;0;0;1;0;0;0;0;0;1
95.0;1.0;2;1.0;1.0;1.0;2;0;2;15;24;24;0;0;0;0;0;0;1
50.0;2.0;2;1.0;1.0;1.0;1;0;2;365;60;335;1;0;0;0;0;0;1
42.0;1.0;2;1.0;1.0;2.0;1;15;2;1125;32;307;0;0;0;0;0;0;1
85.0;2.0;4;1.0;2.0;2.0;1;0;3;1125;0;62;0;0;0;0;0;0;1
70.0;1.0;4;2.0;2.0;2.0;2;15;2;1125;53;97;0;0;0;0;0;0;1
113.0;11.0;6;2.0;2.0;4.0;2;11;3;1125;35;310;0;0;0;0;0;0;1
148.0;1.0;5;1.0;3.0;3.0;1;0;2;1125;11;101;0;0;0;0;0;0;1
90.0;5.0;4;1.0;2.0;2.0;2;15;3;61;64;154;0;0;0;0;0;0;1
30.0;1.0;1;2.0;1.0;1.0;1;0;14;1460;0;0;1;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;61;336;1;0;0;0;0;0;1
30.0;1.0;1;1.0;1.0;1.0;1;0;1;5;43;43;1;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;70;70;1;0;0;0;0;0;1
75.0;9.0;6;2.0;2.0;3.0;2;12;4;1125;30;107;0;0;0;0;0;0;1
50.0;4.0;2;1.0;2.0;2.0;1;0;3;1125;32;307;0;0;0;0;0;0;1
22.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;3;3;1;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
95.0;1.0;4;1.0;2.0;2.0;2;20;5;1125;37;312;0;0;0;0;0;0;1
60.0;9.0;2;1.0;1.0;1.0;1;0;4;1125;31;299;0;0;0;0;0;0;1
12.0;11.0;1;1.0;1.0;1.0;1;5;4;10;90;365;1;0;0;0;0;0;1
50.0;2.0;4;1.0;1.0;2.0;2;10;2;1125;63;338;0;0;0;0;0;0;1
65.0;2.0;3;1.0;1.0;1.0;2;15;3;1125;14;104;0;0;0;0;0;0;1
59.0;3.0;6;1.0;2.0;3.0;2;10;2;1125;29;235;0;0;0;0;0;0;1
18.0;4.0;3;1.0;1.0;3.0;1;17;1;365;44;319;1;0;0;0;0;0;1
180.0;5.0;6;2.5;2.0;3.0;1;0;2;1125;55;330;0;0;0;0;0;1;0
30.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
50.0;20.0;4;1.0;0.0;2.0;2;8;3;90;60;335;0;0;0;0;0;0;1
70.0;1.0;4;1.0;1.0;2.0;2;10;2;60;68;246;0;0;0;0;0;0;1
16.0;2.0;1;2.0;1.0;1.0;1;5;5;1125;89;114;1;0;0;0;0;0;1
62.0;7.0;3;1.0;1.0;1.0;1;0;2;1125;12;12;0;0;0;0;0;0;1
20.0;114.0;1;1.0;1.0;1.0;1;0;10;1125;36;311;1;0;0;0;0;0;1
15.0;1.0;1;1.0;1.0;1.0;1;0;2;1125;85;85;1;0;0;0;0;0;1
